GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Country,Year,Level,Parent_Sector
D.  Non-energy products from fuels and solvent use ,1640.658273216084,,,,,,GBR,1994,Subsector,6.  Other   (please specify)(6)
E.  Electronic industry ,,,,9.15471510417915,,,GBR,1994,Subsector,6.  Other   (please specify)(6)
F.  Product uses as substitutes for ODS,,,,475.4674079717643,,,GBR,1994,Subsector,6.  Other   (please specify)(6)
G.  Other product manufacture and use ,,,2.01462571672402,,112.86405064396511,0.03596043695483,GBR,1994,Subsector,6.  Other   (please specify)(6)
H.  Other(3),,0.85600532847644,,,,,GBR,1994,Subsector,6.  Other   (please specify)(6)
Total national emissions and removals,577002.1620812862,5081.999547565378,139.2449717514107,14537.303027826963,546.4092799665525,0.05294168695483,GBR,1994,Subsector,CO2 captured
1. Energy,531410.7662984238,1120.7428995340747,12.19352555004721,,,,GBR,1994,Subsector,CO2 captured
A. Fuel combustion     Reference approach(2),524563.9573584192,,,,,,GBR,1994,Subsector,CO2 captured
                                           Sectoral approach(2),523985.2463865404,118.02012472754406,12.00104479428206,,,,GBR,1994,Subsector,CO2 captured
1.  Energy industries,204502.41875183815,10.0590967352788,4.0557706928745,,,,GBR,1994,Subsector,CO2 captured
2.  Manufacturing industries and construction                          ,73103.39220920968,4.13416591761713,0.97910713648861,,,,GBR,1994,Subsector,CO2 captured
3.  Transport,123412.65892346363,43.83281270184124,5.60562039088364,,,,GBR,1994,Subsector,CO2 captured
4.  Other sectors,119000.13779905609,59.88882795844012,1.21851417437353,,,,GBR,1994,Subsector,CO2 captured
5.  Other,3966.63870297274,0.10522141436677,0.14203239966178,,,,GBR,1994,Subsector,CO2 captured
B. Fugitive emissions from fuels,7425.519911883423,1002.7227748065308,0.19248075576515,,,,GBR,1994,Subsector,CO2 captured
1.  Solid fuels,791.7676864289202,550.9598691629755,8.7156e-05,,,,GBR,1994,Subsector,CO2 captured
2.  Oil and natural gas and other emissions from energy production,6633.752225454503,451.7629056435552,0.19239359976515,,,,GBR,1994,Subsector,CO2 captured
2.  Industrial processes and product use,41887.94475758753,11.69049309473291,55.11528601009812,14537.303027826963,546.4092799665525,0.05294168695483,GBR,1994,Subsector,CO2 captured
A.  Mineral industry,9075.512596453364,,,,,,GBR,1994,Subsector,CO2 captured
B.  Chemical industry,7715.727862139439,9.23831358243582,53.03196812908923,14052.68090475102,72.23674057602744,,GBR,1994,Subsector,CO2 captured
C.  Metal industry,23456.046025778644,1.59617418382065,0.06869216428487,,361.30848874656,0.01698125,GBR,1994,Subsector,CO2 captured
D.  Non-energy products from fuels and solvent use ,1640.658273216084,,,,,,GBR,1994,Subsector,CO2 captured
E.  Electronic industry ,,,,9.15471510417915,,,GBR,1994,Subsector,CO2 captured
F.  Product uses as substitutes for ODS,,,,475.4674079717643,,,GBR,1994,Subsector,CO2 captured
G.  Other product manufacture and use ,,,2.01462571672402,,112.86405064396511,0.03596043695483,GBR,1994,Subsector,CO2 captured
H.  Other(3),,0.85600532847644,,,,,GBR,1994,Subsector,CO2 captured
Total national emissions and removals,577002.1620812862,5081.999547565378,139.2449717514107,14537.303027826963,546.4092799665525,0.05294168695483,GBR,1994,Subsector,CO2 emissions from biomass
1. Energy,531410.7662984238,1120.7428995340747,12.19352555004721,,,,GBR,1994,Subsector,CO2 emissions from biomass
A. Fuel combustion     Reference approach(2),524563.9573584192,,,,,,GBR,1994,Subsector,CO2 emissions from biomass
                                           Sectoral approach(2),523985.2463865404,118.02012472754406,12.00104479428206,,,,GBR,1994,Subsector,CO2 emissions from biomass
1.  Energy industries,204502.41875183815,10.0590967352788,4.0557706928745,,,,GBR,1994,Subsector,CO2 emissions from biomass
2.  Manufacturing industries and construction                          ,73103.39220920968,4.13416591761713,0.97910713648861,,,,GBR,1994,Subsector,CO2 emissions from biomass
3.  Transport,123412.65892346363,43.83281270184124,5.60562039088364,,,,GBR,1994,Subsector,CO2 emissions from biomass
4.  Other sectors,119000.13779905609,59.88882795844012,1.21851417437353,,,,GBR,1994,Subsector,CO2 emissions from biomass
5.  Other,3966.63870297274,0.10522141436677,0.14203239966178,,,,GBR,1994,Subsector,CO2 emissions from biomass
B. Fugitive emissions from fuels,7425.519911883423,1002.7227748065308,0.19248075576515,,,,GBR,1994,Subsector,CO2 emissions from biomass
1.  Solid fuels,791.7676864289202,550.9598691629755,8.7156e-05,,,,GBR,1994,Subsector,CO2 emissions from biomass
2.  Oil and natural gas and other emissions from energy production,6633.752225454503,451.7629056435552,0.19239359976515,,,,GBR,1994,Subsector,CO2 emissions from biomass
2.  Industrial processes and product use,41887.94475758753,11.69049309473291,55.11528601009812,14537.303027826963,546.4092799665525,0.05294168695483,GBR,1994,Subsector,CO2 emissions from biomass
A.  Mineral industry,9075.512596453364,,,,,,GBR,1994,Subsector,CO2 emissions from biomass
B.  Chemical industry,7715.727862139439,9.23831358243582,53.03196812908923,14052.68090475102,72.23674057602744,,GBR,1994,Subsector,CO2 emissions from biomass
C.  Metal industry,23456.046025778644,1.59617418382065,0.06869216428487,,361.30848874656,0.01698125,GBR,1994,Subsector,CO2 emissions from biomass
D.  Non-energy products from fuels and solvent use ,1640.658273216084,,,,,,GBR,1994,Subsector,CO2 emissions from biomass
E.  Electronic industry ,,,,9.15471510417915,,,GBR,1994,Subsector,CO2 emissions from biomass
F.  Product uses as substitutes for ODS,,,,475.4674079717643,,,GBR,1994,Subsector,CO2 emissions from biomass
G.  Other product manufacture and use ,,,2.01462571672402,,112.86405064396511,0.03596043695483,GBR,1994,Subsector,CO2 emissions from biomass
H.  Other(3),,0.85600532847644,,,,,GBR,1994,Subsector,CO2 emissions from biomass
Total national emissions and removals,577002.1620812862,5081.999547565378,139.2449717514107,14537.303027826963,546.4092799665525,0.05294168695483,GBR,1994,Subsector,Indirect CO2
1. Energy,531410.7662984238,1120.7428995340747,12.19352555004721,,,,GBR,1994,Subsector,Indirect CO2
A. Fuel combustion     Reference approach(2),524563.9573584192,,,,,,GBR,1994,Subsector,Indirect CO2
                                           Sectoral approach(2),523985.2463865404,118.02012472754406,12.00104479428206,,,,GBR,1994,Subsector,Indirect CO2
1.  Energy industries,204502.41875183815,10.0590967352788,4.0557706928745,,,,GBR,1994,Subsector,Indirect CO2
2.  Manufacturing industries and construction                          ,73103.39220920968,4.13416591761713,0.97910713648861,,,,GBR,1994,Subsector,Indirect CO2
3.  Transport,123412.65892346363,43.83281270184124,5.60562039088364,,,,GBR,1994,Subsector,Indirect CO2
4.  Other sectors,119000.13779905609,59.88882795844012,1.21851417437353,,,,GBR,1994,Subsector,Indirect CO2
5.  Other,3966.63870297274,0.10522141436677,0.14203239966178,,,,GBR,1994,Subsector,Indirect CO2
B. Fugitive emissions from fuels,7425.519911883423,1002.7227748065308,0.19248075576515,,,,GBR,1994,Subsector,Indirect CO2
1.  Solid fuels,791.7676864289202,550.9598691629755,8.7156e-05,,,,GBR,1994,Subsector,Indirect CO2
2.  Oil and natural gas and other emissions from energy production,6633.752225454503,451.7629056435552,0.19239359976515,,,,GBR,1994,Subsector,Indirect CO2
2.  Industrial processes and product use,41887.94475758753,11.69049309473291,55.11528601009812,14537.303027826963,546.4092799665525,0.05294168695483,GBR,1994,Subsector,Indirect CO2
A.  Mineral industry,9075.512596453364,,,,,,GBR,1994,Subsector,Indirect CO2
B.  Chemical industry,7715.727862139439,9.23831358243582,53.03196812908923,14052.68090475102,72.23674057602744,,GBR,1994,Subsector,Indirect CO2
C.  Metal industry,23456.046025778644,1.59617418382065,0.06869216428487,,361.30848874656,0.01698125,GBR,1994,Subsector,Indirect CO2
D.  Non-energy products from fuels and solvent use ,1640.658273216084,,,,,,GBR,1994,Subsector,Indirect CO2
E.  Electronic industry ,,,,9.15471510417915,,,GBR,1994,Subsector,Indirect CO2
F.  Product uses as substitutes for ODS,,,,475.4674079717643,,,GBR,1994,Subsector,Indirect CO2
G.  Other product manufacture and use ,,,2.01462571672402,,112.86405064396511,0.03596043695483,GBR,1994,Subsector,Indirect CO2
H.  Other(3),,0.85600532847644,,,,,GBR,1994,Subsector,Indirect CO2
Total national emissions and removals,577002.1620812862,5081.999547565378,139.2449717514107,14537.303027826963,546.4092799665525,0.05294168695483,GBR,1994,Subsector,Indirect N2O
1. Energy,531410.7662984238,1120.7428995340747,12.19352555004721,,,,GBR,1994,Subsector,Indirect N2O
A. Fuel combustion     Reference approach(2),524563.9573584192,,,,,,GBR,1994,Subsector,Indirect N2O
                                           Sectoral approach(2),523985.2463865404,118.02012472754406,12.00104479428206,,,,GBR,1994,Subsector,Indirect N2O
1.  Energy industries,204502.41875183815,10.0590967352788,4.0557706928745,,,,GBR,1994,Subsector,Indirect N2O
2.  Manufacturing industries and construction                          ,73103.39220920968,4.13416591761713,0.97910713648861,,,,GBR,1994,Subsector,Indirect N2O
3.  Transport,123412.65892346363,43.83281270184124,5.60562039088364,,,,GBR,1994,Subsector,Indirect N2O
4.  Other sectors,119000.13779905609,59.88882795844012,1.21851417437353,,,,GBR,1994,Subsector,Indirect N2O
5.  Other,3966.63870297274,0.10522141436677,0.14203239966178,,,,GBR,1994,Subsector,Indirect N2O
B. Fugitive emissions from fuels,7425.519911883423,1002.7227748065308,0.19248075576515,,,,GBR,1994,Subsector,Indirect N2O
1.  Solid fuels,791.7676864289202,550.9598691629755,8.7156e-05,,,,GBR,1994,Subsector,Indirect N2O
2.  Oil and natural gas and other emissions from energy production,6633.752225454503,451.7629056435552,0.19239359976515,,,,GBR,1994,Subsector,Indirect N2O
2.  Industrial processes and product use,41887.94475758753,11.69049309473291,55.11528601009812,14537.303027826963,546.4092799665525,0.05294168695483,GBR,1994,Subsector,Indirect N2O
A.  Mineral industry,9075.512596453364,,,,,,GBR,1994,Subsector,Indirect N2O
B.  Chemical industry,7715.727862139439,9.23831358243582,53.03196812908923,14052.68090475102,72.23674057602744,,GBR,1994,Subsector,Indirect N2O
C.  Metal industry,23456.046025778644,1.59617418382065,0.06869216428487,,361.30848874656,0.01698125,GBR,1994,Subsector,Indirect N2O
D.  Non-energy products from fuels and solvent use ,1640.658273216084,,,,,,GBR,1994,Subsector,Indirect N2O
E.  Electronic industry ,,,,9.15471510417915,,,GBR,1994,Subsector,Indirect N2O
F.  Product uses as substitutes for ODS,,,,475.4674079717643,,,GBR,1994,Subsector,Indirect N2O
G.  Other product manufacture and use ,,,2.01462571672402,,112.86405064396511,0.03596043695483,GBR,1994,Subsector,Indirect N2O
H.  Other(3),,0.85600532847644,,,,,GBR,1994,Subsector,Indirect N2O
Total national emissions and removals,577002.1620812862,5081.999547565378,139.2449717514107,14537.303027826963,546.4092799665525,0.05294168695483,GBR,1994,Subsector,Long-term storage of C in waste disposal sites
1. Energy,531410.7662984238,1120.7428995340747,12.19352555004721,,,,GBR,1994,Subsector,Long-term storage of C in waste disposal sites
A. Fuel combustion     Reference approach(2),524563.9573584192,,,,,,GBR,1994,Subsector,Long-term storage of C in waste disposal sites
                                           Sectoral approach(2),523985.2463865404,118.02012472754406,12.00104479428206,,,,GBR,1994,Subsector,Long-term storage of C in waste disposal sites
1.  Energy industries,204502.41875183815,10.0590967352788,4.0557706928745,,,,GBR,1994,Subsector,Long-term storage of C in waste disposal sites
2.  Manufacturing industries and construction                          ,73103.39220920968,4.13416591761713,0.97910713648861,,,,GBR,1994,Subsector,Long-term storage of C in waste disposal sites
3.  Transport,123412.65892346363,43.83281270184124,5.60562039088364,,,,GBR,1994,Subsector,Long-term storage of C in waste disposal sites
4.  Other sectors,119000.13779905609,59.88882795844012,1.21851417437353,,,,GBR,1994,Subsector,Long-term storage of C in waste disposal sites
