Category,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Sheet,Main_Category,Sub_Category
B.  Manure management,,153.01418682071542,9.46724583823779,,,,2019,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,43.36841714933674,,,,2019,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1112.7318813930306,,,,,,2019,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,329.07120580444234,,,,,,2019,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.08894889342704,8.14743567098779,0.39137180331813,,,,2019,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5227.680375595922,204.63354933374848,5.00872797389133,,,,2019,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-18176.358903886023,4.90567308900072,1.51260708544737,,,,2019,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),12666.282030888928,11.38848282420675,1.33034791069755,,,,2019,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-2716.959988773792,101.57485940693984,0.13131693966337,,,,2019,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),1303.1046937134872,85.6405502792482,0.12322497650608,,,,2019,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3888.406577337951,0.53776795592259,0.95901816945615,,,,2019,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2192.1547848764703,,,,,,2019,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.58621577843038,0.37475919970842,,,,2019,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,302.48052153215804,683.2867562904369,5.87983938797727,,,,2019,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,565.7701878081086,,,,,2019,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,46.47474019178612,2.39039073751268,,,,2019,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),302.48052153215804,2.1270343830346,0.15208469174696,,,,2019,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,68.9147939075075,3.33736395871763,,,,2019,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1353.8623662367504,997.1828805333968,49.97617790549848,,,,2020,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,837.4387572321564,,,,,2020,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,151.82418440050117,9.35024990600951,,,,2020,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,40.25135986335876,,,,2020,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1117.2841604349264,,,,,,2020,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,233.629744150685,,,,,,2020,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,2.94846165113887,7.91993890073907,0.37456813613021,,,,2020,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5733.976000299713,203.33527186732303,4.90396596828234,,,,2020,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-18195.10967922153,4.19411200194347,1.4596118938672,,,,2020,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),12696.554988584574,11.37231233571105,1.33716159182762,,,,2020,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-2659.7882728360014,101.75945072896464,0.11131243637064,,,,2020,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),613.5926518624914,85.01393151223442,0.08233794073611,,,,2020,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3804.910297143161,0.40128448343558,0.96249799454904,,,,2020,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-1994.1359858324029,,,,,,2020,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.59418080503391,0.37210340824343,,,,2020,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,306.22363852389003,629.4718664723728,5.84192187887006,,,,2020,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,516.5377010712563,,,,,2020,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,46.0516275763976,2.33211658658084,,,,2020,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),306.22363852389003,2.08770871888172,0.13558385186172,,,,2020,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,64.7948291058372,3.3742214404275,,,,2020,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1430.5189780129394,1002.255584348215,51.3086575989282,,,,2021,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,840.884762071076,,,,,2021,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,153.21983020239216,9.41021245275326,,,,2021,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,41.50632602387719,,,,2021,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1175.4852596177177,,,,,,2021,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,252.09047105257125,,,,,,2021,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,2.94324734265083,8.15099207474688,0.39211912229775,,,,2021,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5818.626823430596,203.35895716955903,4.8635798010391,,,,2021,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-18082.24981275609,3.73201573905226,1.42416418541355,,,,2021,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),12690.210156420251,11.35554784721525,1.33840579663823,,,,2021,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-2738.52950780123,102.19301654508205,0.11465060176247,,,,2021,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),550.1098665828445,85.07171049924789,0.08081944648964,,,,2021,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3799.2877835785366,0.40453004463654,0.9595563190218,,,,2021,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2037.455309454906,,,,,,2021,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.60213649432507,0.36902195388868,,,,2021,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,335.70365281285507,613.195321610275,6.03533756319182,,,,2021,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,492.0390764134136,,,,,2021,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,49.06588206190915,2.49243785430705,,,,2021,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),335.70365281285507,2.11254545346003,0.13340923144254,,,,2021,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,69.9778176814922,3.40949047744223,,,,2021,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
International bunkers,24271.88183065447,0.44290986744877,0.90837589239406,,,,1990,Summary1As3,5.  Waste,
Aviation,15390.61599457615,0.31000786325955,0.48864381283995,,,,1990,Summary1As3,5.  Waste,
Navigation,8881.265836078323,0.13290200418922,0.41973207955411,,,,1990,Summary1As3,5.  Waste,
CO2 emissions from biomass,3849.139210894813,,,,,,1990,Summary1As3,5.  Waste,
Indirect N2O,,,13.80953057549712,,,,1990,Summary1As3,5.  Waste,
International bunkers,23987.35844615629,0.38217180477497,0.89828170078315,,,,1991,Summary1As3,5.  Waste,
Aviation,15149.265222522994,0.2514301099272,0.48098077246792,,,,1991,Summary1As3,5.  Waste,
Navigation,8838.093223633296,0.13074169484777,0.41730092831523,,,,1991,Summary1As3,5.  Waste,
CO2 emissions from biomass,3930.222437793754,,,,,,1991,Summary1As3,5.  Waste,
Indirect N2O,,,13.50517806928186,,,,1991,Summary1As3,5.  Waste,
International bunkers,25817.507716357057,0.36438727366065,0.95955047409246,,,,1992,Summary1As3,5.  Waste,
Aviation,16767.806568495555,0.2308766684084,0.53236848562812,,,,1992,Summary1As3,5.  Waste,
Navigation,9049.701147861502,0.13351060525225,0.42718198846434,,,,1992,Summary1As3,5.  Waste,
CO2 emissions from biomass,4251.335368228465,,,,,,1992,Summary1As3,5.  Waste,
Indirect N2O,,,13.22923039146129,,,,1992,Summary1As3,5.  Waste,
International bunkers,26756.47342960094,0.34796712575219,0.98572963008135,,,,1993,Summary1As3,5.  Waste,
Aviation,17959.13205968148,0.21693632810608,0.57019307502949,,,,1993,Summary1As3,5.  Waste,
Navigation,8797.34136991946,0.13103079764611,0.41553655505186,,,,1993,Summary1As3,5.  Waste,
CO2 emissions from biomass,4368.916794738579,,,,,,1993,Summary1As3,5.  Waste,
Indirect N2O,,,12.5886546559784,,,,1993,Summary1As3,5.  Waste,
International bunkers,26912.982598157305,0.31851586314054,0.98003655368696,,,,1994,Summary1As3,5.  Waste,
Aviation,18756.29641563893,0.20020821829115,0.59550216539743,,,,1994,Summary1As3,5.  Waste,
Navigation,8156.686182518368,0.11830764484939,0.38453438828953,,,,1994,Summary1As3,5.  Waste,
CO2 emissions from biomass,6159.935520770158,,,,,,1994,Summary1As3,5.  Waste,
Indirect N2O,,,12.45109861865818,,,,1994,Summary1As3,5.  Waste,
International bunkers,28631.20892262432,0.32419253377595,1.04339519678708,,,,1995,Summary1As3,5.  Waste,
Aviation,19961.3691412053,0.19425673065508,0.63376241107061,,,,1995,Summary1As3,5.  Waste,
Navigation,8669.839781419023,0.12993580312087,0.40963278571647,,,,1995,Summary1As3,5.  Waste,
CO2 emissions from biomass,6551.695598299095,,,,,,1995,Summary1As3,5.  Waste,
Indirect N2O,,,12.02337989026401,,,,1995,Summary1As3,5.  Waste,
International bunkers,30721.38087812836,0.34074436731885,1.12430490638659,,,,1996,Summary1As3,5.  Waste,
Aviation,21120.68075606749,0.19628636380555,0.67056944342113,,,,1996,Summary1As3,5.  Waste,
Navigation,9600.700122060873,0.1444580035133,0.45373546296546,,,,1996,Summary1As3,5.  Waste,
CO2 emissions from biomass,6700.156139249894,,,,,,1996,Summary1As3,5.  Waste,
Indirect N2O,,,11.60930386204646,,,,1996,Summary1As3,5.  Waste,
International bunkers,32971.798096308245,0.3558655119454,1.21074948758567,,,,1997,Summary1As3,5.  Waste,
Aviation,22464.50323519985,0.19370255563298,0.71323482385385,,,,1997,Summary1As3,5.  Waste,
Navigation,10507.294861108394,0.16216295631242,0.49751466373182,,,,1997,Summary1As3,5.  Waste,
CO2 emissions from biomass,6068.312248021365,,,,,,1997,Summary1As3,5.  Waste,
Indirect N2O,,,10.83624314591378,,,,1997,Summary1As3,5.  Waste,
International bunkers,36130.4504167051,0.36500020265632,1.31961397230708,,,,1998,Summary1As3,5.  Waste,
Aviation,25007.96294862023,0.19763562928964,0.79398843927852,,,,1998,Summary1As3,5.  Waste,
Navigation,11122.487468084872,0.16736457336668,0.52562553302856,,,,1998,Summary1As3,5.  Waste,
CO2 emissions from biomass,6782.96919523534,,,,,,1998,Summary1As3,5.  Waste,
Indirect N2O,,,10.67565725791487,,,,1998,Summary1As3,5.  Waste,
International bunkers,36080.40112783905,0.31296479363626,1.28336968459127,,,,1999,Summary1As3,5.  Waste,
Aviation,27169.06630397242,0.17978596458321,0.86260238947455,,,,1999,Summary1As3,5.  Waste,
Navigation,8911.334823866635,0.13317882905305,0.42076729511672,,,,1999,Summary1As3,5.  Waste,
CO2 emissions from biomass,7002.272736831183,,,,,,1999,Summary1As3,5.  Waste,
Indirect N2O,,,10.15625329408348,,,,1999,Summary1As3,5.  Waste,
International bunkers,38126.52255046724,0.2793972481131,1.33602532483633,,,,2000,Summary1As3,5.  Waste,
Aviation,29979.372591805204,0.15996473168579,0.95182732671245,,,,2000,Summary1As3,5.  Waste,
Navigation,8147.149958662041,0.11943251642731,0.38419799812388,,,,2000,Summary1As3,5.  Waste,
CO2 emissions from biomass,6828.396666275431,,,,,,2000,Summary1As3,5.  Waste,
Indirect N2O,,,9.89858371849779,,,,2000,Summary1As3,5.  Waste,
International bunkers,37985.43023138007,0.26244370192817,1.34031660810677,,,,2001,Summary1As3,5.  Waste,
Aviation,29196.76609191616,0.13859476277494,0.92697983805428,,,,2001,Summary1As3,5.  Waste,
Navigation,8788.664139463914,0.12384893915323,0.41333677005249,,,,2001,Summary1As3,5.  Waste,
CO2 emissions from biomass,7129.692558756659,,,,,,2001,Summary1As3,5.  Waste,
Indirect N2O,,,9.70468885470936,,,,2001,Summary1As3,5.  Waste,
International bunkers,36536.46407333555,0.2470682323789,1.28119309135372,,,,2002,Summary1As3,5.  Waste,
Aviation,28658.800540219887,0.13297885935108,0.90990067391262,,,,2002,Summary1As3,5.  Waste,
Navigation,7877.663533115663,0.11408937302782,0.3712924174411,,,,2002,Summary1As3,5.  Waste,
CO2 emissions from biomass,7751.929950000856,,,,,,2002,Summary1As3,5.  Waste,
Indirect N2O,,,9.26561194269755,,,,2002,Summary1As3,5.  Waste,
International bunkers,36957.92151194623,0.24474405567237,1.29144387426899,,,,2003,Summary1As3,5.  Waste,
Aviation,29356.908744152483,0.12952587137864,0.93206422299907,,,,2003,Summary1As3,5.  Waste,
Navigation,7601.012767793751,0.11521818429373,0.35937965126992,,,,2003,Summary1As3,5.  Waste,
CO2 emissions from biomass,8822.205912300842,,,,,,2003,Summary1As3,5.  Waste,
Indirect N2O,,,9.13702605766059,,,,2003,Summary1As3,5.  Waste,
International bunkers,40906.76217643202,0.25487320334994,1.43401084644828,,,,2004,Summary1As3,5.  Waste,
Aviation,32178.535702289388,0.12352389452858,1.02164909326828,,,,2004,Summary1As3,5.  Waste,
Navigation,8728.226474142635,0.13134930882136,0.41236175318,,,,2004,Summary1As3,5.  Waste,
CO2 emissions from biomass,10134.709972730972,,,,,,2004,Summary1As3,5.  Waste,
Indirect N2O,,,8.89015316121796,,,,2004,Summary1As3,5.  Waste,
International bunkers,43570.54914575791,0.26731245229533,1.52132899514195,,,,2005,Summary1As3,5.  Waste,
Aviation,34744.777815568275,0.12970557902382,1.10312564074477,,,,2005,Summary1As3,5.  Waste,
Navigation,8825.771330189642,0.13760687327151,0.41820335439718,,,,2005,Summary1As3,5.  Waste,
CO2 emissions from biomass,11700.535646935175,,,,,,2005,Summary1As3,5.  Waste,
Indirect N2O,,,8.78587418272325,,,,2005,Summary1As3,5.  Waste,
International bunkers,45004.78588703769,0.28120982564177,1.58076646973889,,,,2006,Summary1As3,5.  Waste,
Aviation,35272.39318448941,0.13068851737783,1.1198770851105,,,,2006,Summary1As3,5.  Waste,
Navigation,9732.39270254828,0.15052130826394,0.46088938462839,,,,2006,Summary1As3,5.  Waste,
CO2 emissions from biomass,12402.289759960931,,,,,,2006,Summary1As3,5.  Waste,
Indirect N2O,,,8.52750901994058,,,,2006,Summary1As3,5.  Waste,
International bunkers,44967.75830281183,0.2845445219001,1.58232469498615,,,,2007,Summary1As3,5.  Waste,
Aviation,35100.91251476929,0.12806164715481,1.11443269614469,,,,2007,Summary1As3,5.  Waste,
Navigation,9866.845788042545,0.15648287474529,0.46789199884146,,,,2007,Summary1As3,5.  Waste,
CO2 emissions from biomass,12330.524054473575,,,,,,2007,Summary1As3,5.  Waste,
Indirect N2O,,,8.17744751222447,,,,2007,Summary1As3,5.  Waste,
International bunkers,47693.09202489898,0.33846118748586,1.72464026935461,,,,2008,Summary1As3,5.  Waste,
Aviation,34328.363952392014,0.12060069613467,1.08990477569979,,,,2008,Summary1As3,5.  Waste,
Navigation,13364.72807250696,0.21786049135119,0.63473549365482,,,,2008,Summary1As3,5.  Waste,
CO2 emissions from biomass,14567.137581675242,,,,,,2008,Summary1As3,5.  Waste,
Indirect N2O,,,7.37117577607997,,,,2008,Summary1As3,5.  Waste,
International bunkers,45671.34275715208,0.32426258633407,1.6565934526224,,,,2009,Summary1As3,5.  Waste,
Aviation,32521.35759283096,0.11033963242093,1.03253341497871,,,,2009,Summary1As3,5.  Waste,
Navigation,13149.98516432112,0.21392295391314,0.62406003764369,,,,2009,Summary1As3,5.  Waste,
CO2 emissions from biomass,16128.167827254476,,,,,,2009,Summary1As3,5.  Waste,
Indirect N2O,,,6.4806641727606,,,,2009,Summary1As3,5.  Waste,
International bunkers,43009.11212350855,0.28859077189583,1.54673157545436,,,,2010,Summary1As3,5.  Waste,
Aviation,31449.032749777434,0.1018028416023,0.99848771072437,,,,2010,Summary1As3,5.  Waste,
Navigation,11560.07937373112,0.18678793029353,0.54824386472999,,,,2010,Summary1As3,5.  Waste,
